,Age,Density_Corner_Left_Eye,Density_Corner_Right_Eye,Density_Forehead,Density_Cheek_Left,Density_Cheek_Right,Depth_Corner_Left_Eye,Depth_Corner_Right_Eye,Depth_Forehead,Depth_Cheek_Left,Depth_Cheek_Right,Variance_Corner_Left_Eye,Variance_Corner_Right_Eye,Variance_Forehead,Variance_Cheek_Left,Variance_Cheek_Right,Spot_Density_Corner_Left_Eye,Spot_Density_Corner_Right_Eye,Spot_Density_Forehead,Spot_Density_Cheek_Left,Spot_Density_Cheek_Right,Max_Spot_Size_Corner_Left_Eye,Max_Spot_Size_Corner_Right_Eye,Max_Spot_Size_Forehead,Max_Spot_Size_Cheek_Left,Max_Spot_Size_Cheek_Right,Count_of_Spots_Corner_Left_Eye,Count_of_Spots_Corner_Right_Eye,Count_of_Spots_Forehead,Count_of_Spots_Cheek_Left,Count_of_Spots_Cheek_Right,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,path
1233,27,0.537037037,0.209137709,0.127187627,0.198481117,0.132730015,0.248277754,0.199063431,0.224091019,0.270025858,0.221727694,0.18108482,0.108083695,0.0942321508,0.116036573,0.0932499248,0,0,0.00793650794,0,0,0,0,0.000324,0,0,0,0,1,0,0,0.62,0.27,0.46,0.07,0.2,0.42,0.26,0.6,0.34,0.26,0.08,0.03,../datasets/wrinkles3/11240_1985-1-29_2012.jpg
1234,29,0.393188854,0.598214286,0.122752809,0.127715602,0.197343454,0.342758503,0.283430476,0.226294027,0.215001326,0.238563553,0.181734895,0.213469587,0.092549193,0.0945764199,0.113835196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.08,0.18,0.39,0.26,0.61,0.34,0.26,0.06,0.02,../datasets/wrinkles3/11241_1985-1-29_2014.jpg
1235,26,0.44047619,0.241626794,0.00725806452,0.196428571,0.0467479675,0.237840166,0.344560025,0.199206753,0.269216257,0.176731037,0.15404552,0.138097062,0.0589082901,0.114191639,0.0770820742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.46,0.07,0.17,0.35,0.25,0.59,0.34,0.25,0.08,0.02,../datasets/wrinkles3/11243_1985-1-29_2011.jpg
1236,3,0.243333333,0.328877005,0.325378788,0.158670034,0.0684742647,0.260554137,0.261512787,0.297853127,0.274486652,0.229841567,0.119832008,0.141317717,0.141058398,0.0884213464,0.0678016306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.17,0.35,0.25,0.58,0.33,0.25,0.07,0.02,../datasets/wrinkles3/11244_1985-1-29_1988.jpg
1237,34,0.56,0.451895044,0.0112121212,0.353609626,0.0351351351,0.327322761,0.466868264,0.318833077,0.342444593,0.196368232,0.228717588,0.254250181,0.0512293474,0.169797917,0.0625671138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.45,0.07,0.19,0.37,0.23,0.56,0.33,0.23,0.08,0.02,../datasets/wrinkles3/11246_1980-5-23_2014.jpg
1238,32,0.524691358,0.168918919,0.0150240385,0.193055556,0.0369799692,0.3267922,0.454517575,0.184562982,0.309065418,0.172668787,0.215208237,0.134411708,0.0564229853,0.123479583,0.0760558328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.46,0.07,0.19,0.45,0.25,0.55,0.31,0.25,0.04,0.02,../datasets/wrinkles3/11247_1980-3-30_2012.jpg
1239,37,0.2,0.708333333,0.227687627,0.262458472,0.413970588,0.195219067,0.41521176,0.258658571,0.317586613,0.395007821,0.114449849,0.321654463,0.118555072,0.141702419,0.207985853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.06,0.18,0.33,0.24,0.63,0.39,0.24,0.09,0.02,../datasets/wrinkles3/11248_1978-0-0_2015.jpg
1240,23,0.342307692,0.406832298,0.325046382,0.515726179,0.211111111,0.216879548,0.276057361,0.252423709,0.274375943,0.291444678,0.134934443,0.166790974,0.14107823,0.185663553,0.107112325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.07,0.17,0.34,0.25,0.61,0.36,0.25,0.09,0.02,../datasets/wrinkles3/11249_1990-5-1_2013.jpg
1241,43,0.25617284,0.284137931,0.0580326753,0.217241379,0.119577308,0.43914514,0.372500837,0.202929837,0.22489009,0.266803784,0.167550961,0.162058692,0.0699512172,0.113245332,0.0941635114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.25,0.45,0.07,0.21,0.46,0.26,0.57,0.3,0.26,0.04,0.03,../datasets/wrinkles3/1124_1972-05-31_2015.jpg
1242,30,0.350649351,0.393162393,0.295497186,0.157407407,0.456075534,0.482036515,0.27133125,0.292876995,0.209154824,0.297550432,0.223732006,0.16492671,0.144838965,0.0989635107,0.183774488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.07,0.21,0.35,0.28,0.59,0.32,0.28,0.09,0.03,../datasets/wrinkles3/11250_1978-7-2_2008.jpg
1243,36,0.311447811,0.495652174,0.0246753247,0.0344827586,0.138326586,0.528067734,0.281123782,0.199697922,0.18284305,0.212788823,0.217656221,0.185031143,0.0611698437,0.0695470802,0.0903888599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.28,0.48,0.07,0.21,0.49,0.25,0.56,0.31,0.25,0.04,0.03,../datasets/wrinkles3/11251_1976-5-17_2012.jpg
1244,29,0.759197324,0.28375286,0.256022409,0.0673125956,0.0809294872,0.452930173,0.322416531,0.387326968,0.208501978,0.202094567,0.367402342,0.152789095,0.144054267,0.0780776781,0.0807379574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.46,0.07,0.17,0.4,0.26,0.59,0.34,0.26,0.07,0.02,../datasets/wrinkles3/11252_1986-6-5_2015.jpg
1245,39,0.126436782,0.311111111,0.391162917,0.353030303,0.0465116279,0.620042814,0.205298629,0.302473194,0.387565312,0.212652256,0.108246133,0.124621407,0.158928118,0.180525373,0.0604368086,0,0,0.00433721876,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.63,0.27,0.46,0.07,0.18,0.35,0.26,0.62,0.36,0.26,0.08,0.02,../datasets/wrinkles3/11253_1974-1-30_2013.jpg
1246,42,0.377240143,0.518567639,0.0936538681,0.318402778,0.334811958,0.806876122,0.741705174,0.207761866,0.891721499,0.68816615,0.34639201,0.423073748,0.0769160946,0.332833838,0.281116831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.22,0.4,0.28,0.61,0.32,0.28,0.09,0.03,../datasets/wrinkles3/11254_1972-3-22_2014.jpg
1247,32,0.380952381,0.257407407,0.00732600733,0.177238806,0.0205627706,0.229741012,0.349631069,0.185653493,0.341541067,0.188777274,0.137954907,0.145872847,0.0508892398,0.116675526,0.0569379743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.2,0.35,0.25,0.58,0.33,0.25,0.08,0.03,../datasets/wrinkles3/11255_1980-4-26_2012.jpg
1248,32,0.466183575,0.653508772,0.0334942226,0.216927083,0.291666667,0.325358648,0.355290238,0.215536211,0.233736789,0.272170262,0.197640259,0.264567269,0.0637249499,0.111938434,0.134880663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.07,0.21,0.44,0.25,0.64,0.39,0.25,0.07,0.03,../datasets/wrinkles3/11256_1980-4-26_2012.jpg
1249,35,0.32037037,0.177339901,0.0907785119,0.129060579,0.0865800866,0.21899164,0.218010799,0.207401287,0.196894077,0.190768168,0.132768652,0.107215897,0.0843617011,0.0937667492,0.083483931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.25,0.44,0.07,0.18,0.32,0.28,0.56,0.29,0.28,0.08,0.02,../datasets/wrinkles3/11257_1980-4-26_2015.jpg
1250,29,0.364197531,0.397333333,0.0924479167,0.207139266,0.252660623,0.291004531,0.240786235,0.198343391,0.232959557,0.247025146,0.161169922,0.145663036,0.0864403111,0.116869397,0.124417132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.18,0.35,0.26,0.62,0.36,0.26,0.08,0.02,../datasets/wrinkles3/11258_1980-4-26_2009.jpg
1251,35,0.207885305,0.0829346093,0.0115632319,0.0813664596,0.0551958064,0.176245676,0.189966086,0.186792949,0.254210884,0.303169267,0.10914943,0.0873315698,0.0549967812,0.076158066,0.0658972234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.26,0.42,0.06,0.18,0.32,0.26,0.61,0.35,0.26,0.09,0.02,../datasets/wrinkles3/11259_1980-4-26_2015.jpg
1252,24,0.726315789,0.364035088,0.129618413,0.141025641,0.060515873,0.405571302,0.301307031,0.263267015,0.298920892,0.188291974,0.320221133,0.164688316,0.0938812775,0.105836535,0.0820626298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.28,0.48,0.07,0.21,0.4,0.29,0.59,0.3,0.29,0.06,0.03,../datasets/wrinkles3/1125_1989-04-24_2013.jpg
1253,34,0.272727273,0.272727273,0.323533397,0.155058043,0.244002525,0.360809309,0.226444991,0.234996454,0.238210448,0.242986035,0.151819893,0.124512558,0.135991064,0.1021176,0.12297124,0,0,0.00270965994,0.00870646766,0,0,0,0.000196,0.000196,0,0,0,1,1,0,0.6,0.26,0.44,0.06,0.19,0.36,0.27,0.6,0.33,0.27,0.08,0.03,../datasets/wrinkles3/11260_1980-4-26_2014.jpg
1254,34,0.344444444,0.178947368,0.00487987988,0.133445946,0.189922481,0.53430021,0.177907434,0.174491254,0.227984071,0.326567472,0.229983231,0.0999809391,0.0276286452,0.0760591721,0.101570409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.24,0.41,0.06,0.18,0.35,0.25,0.61,0.36,0.25,0.08,0.02,../datasets/wrinkles3/11261_1980-4-26_2014.jpg
1255,32,0.0713712911,0.0297619048,0.0057544757,0.00699300699,0.0620751342,0.229357572,0.176991514,0.176123337,0.20154412,0.230475454,0.0604203735,0.066418101,0.0510979401,0.0480248933,0.0649314553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.26,0.42,0.06,0.19,0.36,0.26,0.61,0.35,0.26,0.09,0.02,../datasets/wrinkles3/11262_1980-4-26_2012.jpg
1256,35,0.34375,0.321759259,0.00666666667,0.221504113,0.0587138863,0.2593815,0.350846188,0.178800262,0.286101735,0.272139889,0.145511562,0.164344331,0.0397286754,0.123827637,0.0637734839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.26,0.42,0.06,0.19,0.35,0.25,0.61,0.36,0.25,0.09,0.02,../datasets/wrinkles3/11263_1980-4-26_2015.jpg
1257,32,0.395061728,0.46875,0.020952381,0.255851064,0.227886057,0.283771082,0.454651623,0.190406966,0.249024153,0.229345971,0.159893651,0.250308356,0.0581850281,0.120365701,0.113833961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.25,0.42,0.05,0.22,0.44,0.24,0.59,0.35,0.24,0.06,0.03,../datasets/wrinkles3/11264_1980-4-26_2012.jpg
1258,34,0.265734266,0.18,0.00523138833,0.0504201681,0.184717608,0.351311684,0.208397538,0.253133087,0.204146614,0.246796344,0.14369319,0.109828459,0.0391635443,0.0539971688,0.106231781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.25,0.41,0.06,0.19,0.34,0.26,0.61,0.35,0.26,0.09,0.02,../datasets/wrinkles3/11265_1980-4-26_2014.jpg
1259,34,0.0993589744,0.2875,0.249482402,0.117307692,0.246530612,0.188134609,0.211406556,0.313654291,0.194760432,0.222351015,0.0864832206,0.122857712,0.139153706,0.0900655154,0.116811818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.25,0.44,0.07,0.22,0.36,0.26,0.6,0.34,0.26,0.07,0.03,../datasets/wrinkles3/11266_1980-4-26_2014.jpg
1260,34,0.164750958,0.136363636,0.0198412698,0.113296617,0.133074935,0.327184962,0.194970281,0.180778056,0.231396141,0.239861246,0.109233436,0.086434515,0.0630983073,0.0871970139,0.0901511555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.24,0.4,0.06,0.17,0.31,0.26,0.6,0.34,0.26,0.09,0.02,../datasets/wrinkles3/11267_1980-4-26_2014.jpg
1261,34,0.182533438,0.427631579,0.0207711105,0.0443548387,0.205092186,0.262007589,0.248712087,0.18693549,0.214382922,0.301725779,0.110488461,0.158281729,0.0643270363,0.0645667323,0.118345481,0,0,0,0,0.0035118525,0,0,0,0,0.000196,0,0,0,0,1,0.6,0.26,0.44,0.07,0.18,0.34,0.26,0.6,0.34,0.26,0.09,0.02,../datasets/wrinkles3/11268_1980-4-26_2014.jpg
1262,34,0.0966666667,0.00120772947,0.0133797164,0.0439300897,0.0358387257,0.190773835,0.161500081,0.178695031,0.188395037,0.201343485,0.0803820982,0.061787082,0.0584935976,0.065684313,0.0704675665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.07,0.19,0.33,0.26,0.59,0.34,0.26,0.08,0.02,../datasets/wrinkles3/11269_1980-4-26_2014.jpg
1263,23,0.744791667,0.600490196,0.53270662,0.68989547,0.727906977,0.369360906,0.325462567,0.258494252,0.288875852,0.305327682,0.30171021,0.234903333,0.183553758,0.229806446,0.250111324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.44,0.07,0.22,0.43,0.28,0.59,0.31,0.28,0.05,0.03,../datasets/wrinkles3/1126_1924-06-03_1947.jpg
1264,32,0.428571429,0.362068966,0.0331384016,0.268026481,0.0785714286,0.238022214,0.417501616,0.191425683,0.309616261,0.209291771,0.15082656,0.203693538,0.0639221968,0.136878019,0.0806534152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.25,0.42,0.07,0.16,0.32,0.23,0.59,0.35,0.23,0.08,0.02,../datasets/wrinkles3/11270_1980-4-26_2012.jpg
1265,22,0.576923077,0.738095238,0.435007974,0.540792541,0.463963964,0.434835493,0.645119688,0.273212841,0.406800232,0.471810277,0.287831098,0.501609204,0.169050059,0.262109024,0.260412769,0,0,0.0127591707,0,0,0,0,0.000697099413,0,0,0,0,1,0,0,0.6,0.26,0.43,0.06,0.2,0.43,0.23,0.63,0.4,0.23,0.08,0.02,../datasets/wrinkles3/11271_1988-9-7_2010.jpg
1266,25,0.107142857,0.411111111,0.013961039,0.152668906,0.0262068966,0.21054936,0.300578387,0.275572784,0.244734735,0.24593914,0.09400288,0.171954151,0.0387487154,0.0916560361,0.0596866895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.21,0.45,0.24,0.59,0.35,0.24,0.07,0.02,../datasets/wrinkles3/11272_1982-5-22_2007.jpg
1267,27,0.576190476,0.280542986,0.150563607,0.180555556,0.257575758,0.481661309,0.200040869,0.232450532,0.28437677,0.236341005,0.315265052,0.117061824,0.0994415247,0.109310058,0.122038698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.25,0.44,0.07,0.19,0.37,0.26,0.61,0.35,0.26,0.08,0.03,../datasets/wrinkles3/11273_1982-5-22_2009.jpg
1268,44,0.358796296,0.318885449,0.301527252,0.422003284,0.433333333,0.28705625,0.231096217,0.238506217,0.262328182,0.275984157,0.158521274,0.128287228,0.129656123,0.163620816,0.172644842,0,0,0.00462379151,0,0.00847457627,0,0,0.000256,0,0.000256,0,0,1,0,1,0.62,0.27,0.45,0.07,0.22,0.44,0.25,0.62,0.38,0.25,0.08,0.03,../datasets/wrinkles3/11274_1971-11-21_2015.jpg
1269,12,0.247354497,0.487593052,0.0617200195,0.069015444,0.0544245949,0.28392173,0.308237609,0.514803709,0.198329099,0.195866319,0.130729216,0.192538431,0.43178731,0.0759847297,0.073158301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.45,0.06,0.19,0.4,0.25,0.57,0.32,0.25,0.06,0.02,../datasets/wrinkles3/11275_1998-4-6_2010.jpg
1270,35,0.244444444,0.552173913,0.396264909,0.163417804,0.515846067,0.274178456,0.33679573,0.266136833,0.22877673,0.414504548,0.109513258,0.226179719,0.157596546,0.0956743521,0.254926185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.28,0.46,0.07,0.22,0.41,0.25,0.63,0.38,0.25,0.08,0.03,../datasets/wrinkles3/11276_1975-8-28_2010.jpg
1271,34,0.447368421,0.452380952,0.00603864734,0.180500659,0.153694581,0.394236643,0.534621477,0.213356586,0.259162446,0.406415326,0.223670923,0.288395056,0.044201636,0.106856516,0.112923847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.26,0.43,0.07,0.22,0.5,0.25,0.63,0.39,0.25,0.05,0.03,../datasets/wrinkles3/11277_1979-9-24_2013.jpg
1272,32,0.654411765,0.555555556,0.0894151139,0.333333333,0.320319635,0.322614813,0.328595881,0.271719872,0.333451207,0.309868332,0.247579761,0.22556665,0.0776239347,0.166386311,0.15428404,0,0,0.00375258799,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.61,0.27,0.45,0.06,0.21,0.45,0.23,0.62,0.39,0.23,0.07,0.02,../datasets/wrinkles3/11278_1979-11-25_2011.jpg
1273,20,0.743589744,0.436724566,0.0523710266,0.506551724,0.399787911,0.599980974,0.42006101,0.196022649,0.482664509,0.393699481,0.467978034,0.231179165,0.0748371973,0.285156575,0.208077357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.24,0.49,0.23,0.61,0.38,0.23,0.06,0.03,../datasets/wrinkles3/11279_1979-11-25_1999.jpg
1274,35,0.680451128,0.21875,0.104642314,0.550617284,0.0132275132,0.326380311,0.271164551,0.295817574,0.251252787,0.168035544,0.253055037,0.10618178,0.0849196879,0.178698386,0.070159306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.28,0.47,0.07,0.22,0.41,0.27,0.57,0.3,0.27,0.06,0.03,../datasets/wrinkles3/1127_1908-12-20_1943.jpg
1275,25,0.267379679,0.626666667,0.341233268,0.173464373,0.207207207,0.238723316,0.34644634,0.299233281,0.240407604,0.233207896,0.120063606,0.252191901,0.156751924,0.109288087,0.10613122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.21,0.39,0.26,0.6,0.34,0.26,0.07,0.03,../datasets/wrinkles3/11280_1979-11-25_2004.jpg
1276,33,0.280701754,0.414,0.097,0.0772727273,0.134615385,0.239740651,0.25408771,0.255635269,0.219986494,0.270636774,0.127748199,0.157532852,0.0801656703,0.0730536044,0.100255617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,0.43,0.06,0.23,0.46,0.26,0.63,0.37,0.26,0.06,0.03,../datasets/wrinkles3/11281_1979-10-9_2012.jpg
1277,35,0.242424242,0.25,0.109278351,0.258181818,0.202173913,0.22840224,0.219272613,0.22218332,0.308921898,0.237896514,0.112669776,0.119508078,0.0828458976,0.140212872,0.110604044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.26,0.42,0.05,0.24,0.44,0.24,0.6,0.36,0.24,0.05,0.03,../datasets/wrinkles3/11282_1979-10-9_2014.jpg
1278,33,0.229665072,0.208168643,0.0283920284,0.185369083,0.0367647059,0.2153683,0.33034058,0.203090664,0.265624503,0.191277847,0.10237343,0.120374189,0.0556251714,0.108364557,0.0629454529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.22,0.4,0.25,0.58,0.33,0.25,0.07,0.03,../datasets/wrinkles3/11283_1979-10-9_2012.jpg
1279,33,0.183333333,0.260416667,0.0496143423,0.122931442,0.101415094,0.217013607,0.381457288,0.264818697,0.227323341,0.214384428,0.105789988,0.149737527,0.0678657625,0.0883293205,0.0726108589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.43,0.06,0.24,0.44,0.26,0.61,0.35,0.26,0.07,0.03,../datasets/wrinkles3/11284_1979-10-9_2012.jpg
1280,33,0.382352941,0.333333333,0.102197802,0.19609375,0.443533698,0.283418024,0.27688159,0.33891599,0.261952038,0.307908605,0.158696616,0.144889744,0.0840818003,0.110996041,0.186974607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.25,0.42,0.06,0.23,0.45,0.25,0.62,0.37,0.25,0.07,0.03,../datasets/wrinkles3/11285_1979-10-9_2012.jpg
1281,35,0.341614907,0.315789474,0.1161688,0.2688,0.21143617,0.250847835,0.325053841,0.250113894,0.273994101,0.259171949,0.137785874,0.157382031,0.0806526235,0.124930868,0.107761471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.25,0.42,0.05,0.22,0.45,0.25,0.61,0.36,0.25,0.06,0.03,../datasets/wrinkles3/11286_1979-10-9_2014.jpg
1282,32,0.40952381,0.205128205,0.128571429,0.199074074,0.233552632,0.239360521,0.206124264,0.251841764,0.250182892,0.258570762,0.132977456,0.103523568,0.087259449,0.118511429,0.118983962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.22,0.39,0.26,0.63,0.38,0.26,0.09,0.03,../datasets/wrinkles3/11287_1979-10-9_2011.jpg
1283,20,0.68907563,0.637426901,0.570739197,0.216049383,0.227226721,0.311115914,0.279547985,0.345839131,0.257667797,0.210765343,0.247250905,0.209448002,0.235920895,0.105647713,0.107582176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.28,0.48,0.08,0.18,0.35,0.25,0.58,0.33,0.25,0.07,0.02,../datasets/wrinkles3/11288_1991-2-25_2011.jpg
1284,19,0.406432749,0.335664336,0.299883119,0.133854167,0.0496794872,0.280772937,0.263812206,0.441205137,0.203557839,0.212592914,0.157335396,0.139362726,0.184995476,0.0910036751,0.0747349655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.28,0.45,0.06,0.22,0.51,0.24,0.62,0.37,0.24,0.06,0.03,../datasets/wrinkles3/11289_1991-2-25_2010.jpg
1285,24,0.112637363,0.0446428571,0.00680044593,0.0511033682,0.0258861012,0.175027894,0.178209995,0.189326275,0.215146266,0.200747795,0.0949124688,0.0829660377,0.0443986177,0.0661652924,0.0567688077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.18,0.37,0.27,0.59,0.32,0.27,0.08,0.02,../datasets/wrinkles3/11290_1984-4-5_2008.jpg
1286,30,0.271724138,0.199776786,0.0464907787,0.0921717172,0.0863157895,0.237690459,0.267738799,0.232661442,0.209525744,0.218377768,0.124100651,0.11285449,0.0735599286,0.0813853183,0.0843868823,0,0,0.00358606557,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.63,0.27,0.46,0.06,0.21,0.39,0.26,0.58,0.32,0.26,0.07,0.03,../datasets/wrinkles3/11291_1982-4-28_2012.jpg
1287,27,0.29040404,0.280701754,0.0519444444,0.112175103,0.0166666667,0.270152615,0.279505704,0.255382567,0.225109107,0.185852838,0.137003742,0.136356268,0.0751910976,0.0912447189,0.0657312845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.28,0.45,0.06,0.24,0.46,0.26,0.59,0.33,0.26,0.05,0.03,../datasets/wrinkles3/11292_1982-4-28_2009.jpg
1288,40,0.315384615,0.328125,0.0611729019,0.0856060606,0.188221008,0.362902349,0.252431648,0.185876151,0.294197026,0.296311128,0.168655266,0.143926634,0.0724541955,0.0856695739,0.108988368,0,0,0,0,0.00698239223,0,0,0,0,0.00030625,0,0,0,0,1,0.59,0.24,0.42,0.07,0.17,0.35,0.24,0.6,0.36,0.24,0.08,0.02,../datasets/wrinkles3/11293_1974-9-23_2014.jpg
1289,34,0.148148148,0.25,0.0185087255,0.189613527,0.15530303,0.305613683,0.350739051,0.219186199,0.286328631,0.413618062,0.0996146715,0.142654101,0.0519503838,0.104165283,0.123214226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.25,0.43,0.06,0.21,0.37,0.26,0.6,0.34,0.26,0.07,0.03,../datasets/wrinkles3/11294_1977-4-26_2011.jpg
1290,29,0.781746032,0.278268144,0.0641414141,0.247493734,0.309042553,0.737773224,0.408038642,0.38739393,0.265775476,0.249404791,0.599720322,0.349598559,0.0668848965,0.126449423,0.137512482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.06,0.22,0.47,0.25,0.61,0.36,0.25,0.06,0.03,../datasets/wrinkles3/11295_1985-7-6_2014.jpg
1291,38,0.615384615,0.660526316,0.549386324,0.640322581,0.659977388,0.609901982,0.746676357,0.466859824,0.524904219,0.504949415,0.409924159,0.524473054,0.296769722,0.37002357,0.3650058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.45,0.07,0.2,0.4,0.24,0.59,0.35,0.24,0.07,0.02,../datasets/wrinkles3/11297_1977-2-26_2015.jpg
1292,46,0.388888889,0.570158103,0.00446871897,0.190049387,0.0258408532,0.366262006,0.342859415,0.300886402,0.358177775,0.205621579,0.194635135,0.228593117,0.0271534939,0.107255533,0.0434095865,0,0,0,0.00365831352,0,0,0,0,0.000196,0,0,0,0,1,0,0.64,0.26,0.46,0.07,0.17,0.37,0.24,0.6,0.36,0.24,0.08,0.02,../datasets/wrinkles3/11298_1969-12-26_2015.jpg
1293,17,0.444444444,0.326388889,0.036437247,0.0580270793,0.0948148148,0.192275707,0.399340267,0.216733445,0.201335983,0.239757958,0.14139818,0.178910977,0.0639913213,0.0698793945,0.0777206705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.45,0.07,0.18,0.33,0.26,0.59,0.33,0.26,0.08,0.02,../datasets/wrinkles3/11299_1992-3-29_2009.jpg
1294,70,0.498466628,0.330109607,0.681013869,0.64556962,0.351363636,0.39347251,0.259397286,0.3678605,0.370663876,0.280883017,0.35342915,0.142494166,0.281785628,0.273349995,0.154599353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.45,0.06,0.23,0.43,0.26,0.61,0.34,0.26,0.06,0.03,../datasets/wrinkles3/1129_1935-09-05_2005.jpg
1295,34,0.586956522,0.588405797,0.300281955,0.315296566,0.305363322,0.277668824,0.325144843,0.354577489,0.279480869,0.240223954,0.201404508,0.228453378,0.152301901,0.141411376,0.124910067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.28,0.49,0.07,0.18,0.39,0.26,0.58,0.32,0.26,0.07,0.02,../datasets/wrinkles3/112_1944-08-15_1978.jpg
1296,15,0.299145299,0.506117909,0.700334821,0.186594203,0.129032258,0.373633098,0.365299559,0.374235428,0.26544343,0.267955665,0.157811859,0.225381535,0.290912242,0.0991202217,0.0849292543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.24,0.49,0.25,0.57,0.31,0.25,0.04,0.03,../datasets/wrinkles3/11300_1992-3-29_2007.jpg
1297,9,0.615384615,0.491071429,0.114177375,0.219642857,0.310215054,0.302844808,0.230185266,0.260588034,0.26639987,0.243432217,0.224162528,0.158039265,0.080911258,0.122231087,0.134507423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.29,0.5,0.07,0.22,0.49,0.26,0.58,0.32,0.26,0.06,0.03,../datasets/wrinkles3/11302_1995-5-5_2004.jpg
