,Age,Spot Density Corner Left Eye,Spot Density Corner Right Eye,Spot Density Forehead,Spot Density Cheek Left,Spot Density Cheek Right,Max Spot Size Corner Left Eye,Max Spot Size Corner Right Eye,Max Spot Size Forehead,Max Spot Size Cheek Left,Max Spot Size Cheek Right,Count of Spots Corner Left Eye,Count of Spots Corner Right Eye,Count of Spots Forehead,Count of Spots Cheek Left,Count of Spots Cheek Right,Path
703,46,0,0,0.00264182425,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2145_1960-12-3_2006.jpg
704,55,0,0,0,0.0143467643,0,0,0,0,0.000196,0,0,0,0,2,0,../datasets/spots/2149_1960-12-3_2015.jpg
705,44,0,0,0,0.0117481203,0,0,0,0,0.000352663713,0,0,0,0,1,0,../datasets/spots/214_1968-03-02_2012.jpg
706,65,0,0,0,0,0.00756620429,0,0,0,0,0.000257370814,0,0,0,0,1,../datasets/spots/2174_1937-4-22_2002.jpg
707,24,0,0,0.00394477318,0.00553459119,0.019379845,0,0,0.000201605438,0.000201605438,0.000263321388,0,0,1,1,2,../datasets/spots/2201_1981-6-9_2005.jpg
708,26,0,0,0.00373768264,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2207_1981-6-9_2007.jpg
709,73,0,0,0.0137693632,0,0,0,0,0.000310895951,0,0,0,0,2,0,0,../datasets/spots/220_1941-11-07_2014.jpg
710,43,0,0,0,0,0.00793650794,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/2212_1968-11-8_2011.jpg
711,31,0,0,0,0.00845864662,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2215_1964-9-2_1995.jpg
712,44,0,0,0,0,0.0192554557,0,0,0,0,0.00067660129,0,0,0,0,1,../datasets/spots/222_1969-04-16_2013.jpg
713,41,0,0,0.00306685749,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2247_1971-10-29_2012.jpg
714,59,0,0,0.00856291884,0,0,0,0,0.000533716738,0,0,0,0,1,0,0,../datasets/spots/2252_1946-10-4_2005.jpg
715,46,0,0,0.00640946629,0,0,0,0,0.000195218346,0,0,0,0,2,0,0,../datasets/spots/2260_1947-7-30_1993.jpg
716,68,0,0,0.00482879719,0,0,0,0,0.000256,0,0,0,0,2,0,0,../datasets/spots/2262_1947-7-30_2015.jpg
717,68,0,0,0.00332728373,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2263_1947-7-30_2015.jpg
718,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/2264_1942-11-17_1982.jpg
719,32,0,0,0,0.00761904762,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2272_1963-10-6_1995.jpg
720,41,0,0,0,0,0.0205128205,0,0,0,0,0.00053459855,0,0,0,0,1,../datasets/spots/2276_1969-8-18_2010.jpg
721,29,0,0,0,0.00491452991,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2279_1969-8-18_1998.jpg
722,47,0,0,0.00287823802,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2282_1968-9-25_2015.jpg
723,43,0,0,0.00356379187,0,0,0,0,0.000255489022,0,0,0,0,1,0,0,../datasets/spots/2285_1968-9-25_2011.jpg
724,45,0,0,0,0.00462962963,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2287_1968-9-25_2013.jpg
725,39,0,0,0,0,0.02,0,0,0,0,0.000696588437,0,0,0,0,1,../datasets/spots/2297_1968-9-25_2007.jpg
726,56,0,0,0,0,0.00831202046,0,0,0,0,0.000256,0,0,0,0,2,../datasets/spots/2301_1959-7-26_2015.jpg
727,52,0,0,0,0.00812630601,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2302_1959-7-26_2011.jpg
728,66,0,0,0.00877463054,0,0,0,0,0.000256,0,0,0,0,2,0,0,../datasets/spots/2310_1946-12-18_2012.jpg
729,66,0,0,0.00607940447,0,0,0,0,0.000263321388,0,0,0,0,2,0,0,../datasets/spots/2313_1946-12-18_2012.jpg
730,66,0,0,0.0056980057,0,0.0258684405,0,0,0.000196,0,0.000256,0,0,1,0,1,../datasets/spots/2319_1946-7-6_2012.jpg
731,53,0,0,0,0.00447127208,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2321_1958-3-10_2011.jpg
732,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/233_1972-09-07_2011.jpg
733,21,0,0,0,0.00400188324,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2347_1954-2-18_1975.jpg
734,55,0,0,0.0121990369,0,0,0,0,0.000420775805,0,0,0,0,1,0,0,../datasets/spots/2348_1954-2-18_2009.jpg
735,80,0,0,0,0.0133809099,0,0,0,0,0.000512638761,0,0,0,0,1,0,../datasets/spots/234_1934-08-16_2014.jpg
736,53,0,0,0,0,0.00436580882,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/2350_1957-3-10_2010.jpg
737,48,0,0,0,0,0.00125313283,0,0,0,0,0.00998003992,0,0,0,0,1,../datasets/spots/2357_1960-10-18_2008.jpg
738,43,0.0380952381,0,0,0,0,0.00030625,0,0,0,0,1,0,0,0,0,../datasets/spots/2362_1971-6-5_2014.jpg
739,32,0.0155172414,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,0,../datasets/spots/2365_1971-6-5_2003.jpg
740,47,0.0382716049,0,0.00566893424,0,0.0124521073,0.000256,0,0.000256,0,0.000256,1,0,2,0,1,../datasets/spots/2368_1954-12-28_2001.jpg
741,19,0,0,0,0,0.0126874279,0,0,0,0,0.000363580868,0,0,0,0,1,../datasets/spots/236_1922-01-30_1941.jpg
742,38,0,0,0.00392519049,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2373_1954-12-28_1992.jpg
743,51,0,0.0228365385,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/239_1900-06-21_1951.jpg
744,45,0,0,0.0129807692,0,0,0,0,0.000672153635,0,0,0,0,1,0,0,../datasets/spots/2406_1955-3-19_2000.jpg
745,38,0,0,0,0.00348432056,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2407_1955-3-19_1993.jpg
746,37,0,0,0,0,0.0148148148,0,0,0,0,0.00037392021,0,0,0,0,1,../datasets/spots/2417_1972-8-15_2009.jpg
747,32,0,0,0,0,0.00752351097,0,0,0,0,0.000374956,0,0,0,0,1,../datasets/spots/2418_1972-8-15_2004.jpg
748,26,0,0,0.00292758089,0,0.00632478632,0,0,0.000196,0,0.000324,0,0,1,0,1,../datasets/spots/2421_1972-8-15_1998.jpg
749,61,0,0,0.0228328173,0,0,0,0,0.00131795358,0,0,0,0,1,0,0,../datasets/spots/2428_1951-1-12_2012.jpg
750,74,0,0,0.00577875619,0,0,0,0,0.000418932321,0,0,0,0,1,0,0,../datasets/spots/2437_1934-3-26_2008.jpg
751,78,0,0,0,0,0.0107142857,0,0,0,0,0.000231568998,0,0,0,0,1,../datasets/spots/2438_1934-3-26_2012.jpg
752,40,0,0,0,0,0.00824587706,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/2439_1934-3-26_1974.jpg
753,43,0,0,0.0112229102,0,0,0,0,0.000697099413,0,0,0,0,1,0,0,../datasets/spots/2440_1971-9-8_2014.jpg
754,45,0,0,0,0,0.0330434783,0,0,0,0,0.000818926297,0,0,0,0,1,../datasets/spots/244_1965-08-04_2010.jpg
755,52,0,0,0,0.0068137573,0.011322839,0,0,0,0.000196,0.000196,0,0,0,1,2,../datasets/spots/2454_1962-2-27_2014.jpg
756,54,0,0,0.00273224044,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2459_1958-4-3_2012.jpg
757,48,0,0,0.00344318741,0,0,0,0,0.000150244147,0,0,0,0,1,0,0,../datasets/spots/245_1960-10-24_2008.jpg
758,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/2465_1966-5-12_2011.jpg
759,40,0,0,0,0,0.00514403292,0,0,0,0,0.000220224719,0,0,0,0,1,../datasets/spots/2467_1963-2-21_2003.jpg
760,32,0,0,0,0,0.0215633423,0,0,0,0,0.000263779803,0,0,0,0,1,../datasets/spots/2478_1974-1-30_2006.jpg
761,39,0,0.0464516129,0,0,0,0,0.000256,0,0,0,0,1,0,0,0,../datasets/spots/2493_1973-7-26_2012.jpg
762,65,0,0,0.00618087183,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/249_1947-03-07_2012.jpg
763,70,0,0,0.0025,0,0.00415800416,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/2506_1944-9-13_2014.jpg
764,32,0,0,0,0,0.0228702115,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/2521_1949-12-4_1981.jpg
765,42,0,0,0.00343053173,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2523_1921-11-3_1963.jpg
766,80,0,0,0.00526662278,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2534_1933-3-14_2013.jpg
767,56,0,0,0,0.0131355932,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2542_1954-4-7_2010.jpg
768,56,0,0,0.00666666667,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/2546_1954-4-7_2010.jpg
769,66,0,0,0,0,0.00827067669,0,0,0,0,0.000324,0,0,0,0,2,../datasets/spots/2547_1943-10-8_2009.jpg
770,40,0,0,0,0.0276923077,0,0,0,0,0.000865051903,0,0,0,0,1,0,../datasets/spots/2552_1964-11-29_2004.jpg
771,46,0,0,0,0.010026738,0.0093220339,0,0,0,0.000196,0.000256,0,0,0,2,1,../datasets/spots/2553_1964-11-29_2010.jpg
772,49,0,0,0,0.0151098901,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2554_1964-11-29_2013.jpg
773,44,0.0454002389,0,0,0,0,0.000576,0,0,0,0,1,0,0,0,0,../datasets/spots/2563_1946-5-20_1990.jpg
774,52,0,0,0,0,0.012745098,0,0,0,0,0.00047776882,0,0,0,0,1,../datasets/spots/2564_1955-5-18_2007.jpg
775,69,0,0,0.00570652174,0,0,0,0,0.000231568998,0,0,0,0,1,0,0,../datasets/spots/2569_1928-8-31_1997.jpg
776,37,0.138888889,0,0,0,0.0146226415,0.000196,0,0,0,0.000256,1,0,0,0,1,../datasets/spots/2575_1940-1-27_1977.jpg
777,69,0,0,0,0,0.00679728109,0,0,0,0,0.000143712575,0,0,0,0,1,../datasets/spots/2577_1943-3-15_2012.jpg
778,63,0,0,0,0.0102334506,0.0275862069,0,0,0,0.000256,0.000324,0,0,0,1,3,../datasets/spots/2578_1948-3-14_2011.jpg
779,67,0,0,0,0.00945626478,0.0178107607,0,0,0,0.000196,0.000196,0,0,0,1,2,../datasets/spots/2580_1948-3-14_2015.jpg
780,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/2581_1948-3-14_2015.jpg
781,56,0,0,0.0325203252,0,0,0,0,0.0438649159,0,0,0,0,1,0,0,../datasets/spots/2589_1946-4-19_2002.jpg
782,27,0.00595238095,0,0,0,0,0.001764,0,0,0,0,1,0,0,0,0,../datasets/spots/2590_1962-10-11_1989.jpg
783,21,0,0,0,0.00700073692,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2596_1968-3-30_1989.jpg
784,67,0,0,0.0162513543,0,0,0,0,0.000679052298,0,0,0,0,1,0,0,../datasets/spots/259_1946-08-31_2013.jpg
785,32,0,0,0.00465928946,0,0,0,0,0.000352663713,0,0,0,0,1,0,0,../datasets/spots/25_1982-01-07_2014.jpg
786,30,0,0,0.00531400966,0,0,0,0,0.000303210317,0,0,0,0,1,0,0,../datasets/spots/2602_1955-7-22_1985.jpg
787,41,0,0,0,0.0116575592,0,0,0,0,0.00050625,0,0,0,0,1,0,../datasets/spots/2606_1970-10-8_2011.jpg
788,41,0,0,0,0.0148148148,0,0,0,0,0.000533716738,0,0,0,0,1,0,../datasets/spots/2607_1970-10-8_2011.jpg
789,40,0,0,0.00416666667,0,0,0,0,0.000351249444,0,0,0,0,1,0,0,../datasets/spots/2610_1970-10-8_2010.jpg
790,43,0,0,0,0.00502354788,0,0,0,0,0.000255489022,0,0,0,0,1,0,../datasets/spots/2612_1970-10-8_2013.jpg
791,43,0,0,0,0.0024888004,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2616_1970-10-8_2013.jpg
792,43,0,0,0.00572344322,0.0047146402,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/2628_1969-12-21_2012.jpg
793,21,0,0,0,0.0170068027,0,0,0,0,0.000461063646,0,0,0,0,1,0,../datasets/spots/262_1981-02-09_2002.jpg
794,43,0,0,0,0.0178571429,0,0,0,0,0.00060591716,0,0,0,0,1,0,../datasets/spots/2630_1969-12-21_2012.jpg
795,67,0,0,0.00385802469,0,0,0,0,0.000201197329,0,0,0,0,1,0,0,../datasets/spots/2634_1948-12-27_2015.jpg
796,48,0,0,0,0,0.00586353945,0,0,0,0,0.000305486284,0,0,0,0,1,../datasets/spots/2638_1967-2-10_2015.jpg
797,48,0,0,0,0.0100456621,0,0,0,0,0.000239374695,0,0,0,0,1,0,../datasets/spots/263_1962-01-11_2010.jpg
798,16,0,0,0.00475409836,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2644_1964-2-18_1980.jpg
799,18,0,0,0.00482625483,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2647_1964-2-18_1982.jpg
800,47,0,0,0,0.0391666667,0,0,0,0,0.000616166189,0,0,0,0,2,0,../datasets/spots/2655_1965-4-4_2012.jpg
801,43,0,0,0.0135577373,0,0,0,0,0.00101137485,0,0,0,0,1,0,0,../datasets/spots/2656_1965-4-4_2008.jpg
802,44,0.316666667,0,0,0,0,0.00253366965,0,0,0,0,1,0,0,0,0,../datasets/spots/2657_1965-4-4_2009.jpg
803,77,0,0,0,0,0.0646808511,0,0,0,0,0.000398404787,0,0,0,0,2,../datasets/spots/265_1930-01-10_2007.jpg
804,27,0,0,0,0,0.00583090379,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/2661_1965-4-4_1992.jpg
805,49,0,0,0,0.0411663808,0,0,0,0,0.0009,0,0,0,0,1,0,../datasets/spots/2663_1965-4-4_2014.jpg
806,38,0,0,0,0.0236460717,0,0,0,0,0.0267513092,0,0,0,0,1,0,../datasets/spots/2664_1965-4-4_2003.jpg
807,40,0,0,0.00874403816,0,0,0,0,0.000516528926,0,0,0,0,1,0,0,../datasets/spots/2667_1965-4-4_2005.jpg
808,73,0,0,0.00356506239,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/266_1938-12-29_2011.jpg
809,36,0,0,0.00480492024,0,0,0,0,0.000242514229,0,0,0,0,1,0,0,../datasets/spots/2672_1957-9-30_1993.jpg
810,36,0,0,0,0,0.0130454341,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/2673_1957-9-30_1993.jpg
811,36,0,0,0.00361570248,0.00535714286,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/2674_1957-9-30_1993.jpg
812,68,0,0,0.00281481481,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2678_1947-10-29_2015.jpg
813,37,0,0,0.00971283784,0,0.0404040404,0,0,0.000401146132,0,0.000401146132,0,0,1,0,1,../datasets/spots/2684_1970-1-31_2007.jpg
814,34,0,0,0,0.00820793434,0,0,0,0,0.000265625847,0,0,0,0,1,0,../datasets/spots/2686_1970-1-31_2004.jpg
815,30,0,0,0,0.00555041628,0,0,0,0,0.000255489022,0,0,0,0,1,0,../datasets/spots/2688_1982-4-30_2012.jpg
816,83,0,0,0,0.0411663808,0,0,0,0,0.0009,0,0,0,0,1,0,../datasets/spots/2694_1931-1-5_2014.jpg
817,84,0,0,0.0035478346,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2695_1931-1-5_2015.jpg
818,83,0,0,0,0,0.00592672414,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/2697_1931-1-5_2014.jpg
819,48,0,0,0.00322234157,0.00350877193,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/2707_1947-2-2_1995.jpg
820,46,0,0,0,0,0.00768849206,0,0,0,0,0.00053459855,0,0,0,0,1,../datasets/spots/270_1967-02-10_2013.jpg
821,66,0,0,0.00877463054,0,0,0,0,0.000256,0,0,0,0,2,0,0,../datasets/spots/2710_1946-11-6_2012.jpg
822,28,0,0,0.00282182209,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2721_1964-1-27_1992.jpg
823,31,0,0,0,0.00607902736,0,0,0,0,0.000350310275,0,0,0,0,1,0,../datasets/spots/2724_1937-12-21_1968.jpg
824,40,0,0,0,0.00820793434,0,0,0,0,0.000265625847,0,0,0,0,1,0,../datasets/spots/2735_1964-7-30_2004.jpg
825,57,0,0,0,0.00769794721,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2748_1956-4-12_2013.jpg
826,28,0,0,0,0.0107142857,0,0,0,0,0.000266245021,0,0,0,0,1,0,../datasets/spots/274_1984-01-11_2012.jpg
827,33,0,0,0.00805539853,0,0.0102375102,0,0,0.000196,0,0.000196,0,0,2,0,1,../datasets/spots/2756_1930-12-3_1963.jpg
828,44,0,0,0,0.009375,0,0,0,0,0.000144,0,0,0,0,1,0,../datasets/spots/2757_1968-1-2_2012.jpg
829,37,0.145098039,0,0,0,0,0.00164910201,0,0,0,0,1,0,0,0,0,../datasets/spots/2759_1968-1-2_2005.jpg
830,67,0,0,0.00438596491,0,0.0106026786,0,0,0.000204917176,0,0.000204917176,0,0,1,0,1,../datasets/spots/275_1942-08-09_2009.jpg
831,46,0,0,0,0,0.0109351433,0,0,0,0,0.000255489022,0,0,0,0,1,../datasets/spots/2760_1968-1-2_2014.jpg
832,61,0,0,0,0.00754716981,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2765_1952-6-20_2013.jpg
833,61,0,0,0.00449317038,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2766_1952-6-20_2013.jpg
834,61,0,0,0.053030303,0,0,0,0,0.036153541,0,0,0,0,1,0,0,../datasets/spots/2769_1952-6-20_2013.jpg
835,78,0,0,0,0,0.00401606426,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/276_1902-07-28_1980.jpg
836,48,0,0.0528735632,0,0,0.00851393189,0,0.000676,0,0,0.000196,0,1,0,0,1,../datasets/spots/2779_1949-5-26_1997.jpg
837,60,0,0,0.00664767331,0,0.0147058824,0,0,0.000374956,0,0.000374956,0,0,1,0,1,../datasets/spots/277_1950-06-26_2010.jpg
838,73,0,0,0.0070650574,0,0,0,0,0.000382322649,0,0,0,0,1,0,0,../datasets/spots/2786_1930-1-30_2003.jpg
839,62,0,0,0,0,0.0143678161,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/2790_1930-1-30_1992.jpg
840,59,0,0,0,0.0238429173,0,0,0,0,0.000571990348,0,0,0,0,1,0,../datasets/spots/2793_1951-9-25_2010.jpg
841,35,0.0236406619,0,0,0,0,0.000196,0,0,0,0,2,0,0,0,0,../datasets/spots/2798_1961-7-23_1996.jpg
842,38,0,0,0.00327153762,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/2817_1973-6-15_2011.jpg
843,67,0,0,0,0.00342857143,0,0,0,0,0.000195608782,0,0,0,0,1,0,../datasets/spots/2822_1944-1-23_2011.jpg
844,24,0,0,0,0.0133640553,0,0,0,0,0.000324,0,0,0,0,2,0,../datasets/spots/2824_1945-11-21_1969.jpg
845,43,0,0,0.00492694529,0,0,0,0,0.000352663713,0,0,0,0,1,0,0,../datasets/spots/282_1966-01-19_2009.jpg
846,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/2832_1967-7-23_2014.jpg
847,47,0,0,0,0,0.00529100529,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/2833_1967-7-23_2014.jpg
848,35,0,0,0,0.0106382979,0,0,0,0,0.000308231713,0,0,0,0,1,0,../datasets/spots/2834_1967-7-23_2002.jpg
849,60,0,0,0.00352822581,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2838_1936-5-17_1996.jpg
850,46,0,0,0.00427655025,0,0,0,0,0.000307113517,0,0,0,0,1,0,0,../datasets/spots/283_1962-03-30_2008.jpg
851,33,0,0,0.00482758621,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2843_1958-3-20_1991.jpg
852,71,0,0.0323639775,0,0,0,0,0.000256,0,0,0,0,2,0,0,0,../datasets/spots/2846_1940-1-22_2011.jpg
853,71,0,0,0,0.0109126984,0.0137061404,0,0,0,0.000196,0.000196,0,0,0,1,1,../datasets/spots/2847_1940-1-22_2011.jpg
854,57,0,0,0,0,0.00757575758,0,0,0,0,0.000229568411,0,0,0,0,1,../datasets/spots/2850_1950-3-20_2007.jpg
855,34,0,0,0,0.00517503805,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2858_1948-9-19_1982.jpg
856,36,0.116071429,0,0,0,0,0.000765793704,0,0,0,0,1,0,0,0,0,../datasets/spots/285_1976-05-25_2012.jpg
857,40,0,0,0.00441919192,0,0.0112426036,0,0,0.000278440732,0,0.000363677691,0,0,1,0,1,../datasets/spots/2861_1948-9-19_1988.jpg
858,60,0,0,0.00300250209,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2868_1953-1-22_2013.jpg
859,56,0,0,0.00597371565,0,0,0,0,0.000292920296,0,0,0,0,1,0,0,../datasets/spots/2869_1953-3-12_2009.jpg
860,49,0,0,0,0.0061671292,0.00686567164,0,0,0,0.000195608782,0.000255489022,0,0,0,1,1,../datasets/spots/2873_1940-3-9_1989.jpg
861,68,0,0,0.00279898219,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2876_1946-1-5_2014.jpg
862,64,0,0,0.00305149396,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2880_1951-9-5_2015.jpg
863,40,0,0,0.00401816911,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2885_1951-9-5_1991.jpg
864,64,0,0,0,0,0.00579710145,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/2890_1951-9-5_2015.jpg
865,53,0,0,0,0,0.0165484634,0,0,0,0,0.000516528926,0,0,0,0,1,../datasets/spots/2898_1954-10-23_2007.jpg
866,58,0,0,0,0.01416122,0.0078125,0,0,0,0.000196,0.000196,0,0,0,1,1,../datasets/spots/2899_1954-10-23_2012.jpg
867,88,0,0,0,0.00334448161,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2900_1922-5-27_2010.jpg
868,43,0,0,0.00408702969,0.0146132527,0,0,0,0.000256,0.0256,0,0,0,1,1,0,../datasets/spots/2903_1922-5-27_1965.jpg
869,58,0,0,0,0,0.00603448276,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/2906_1957-3-20_2015.jpg
870,47,0,0,0,0,0.0121635095,0,0,0,0,0.000324,0,0,0,0,2,../datasets/spots/2909_1964-7-22_2011.jpg
871,18,0.0916666667,0,0,0,0,0.00163720806,0,0,0,0,1,0,0,0,0,../datasets/spots/291_1987-04-10_2005.jpg
872,41,0,0,0,0.00714285714,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2920_1970-1-24_2011.jpg
873,54,0,0,0,0.00897606383,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/2921_1960-7-30_2014.jpg
874,60,0,0,0.0072327044,0.014863258,0,0,0,0.000196,0.000196,0,0,0,2,1,0,../datasets/spots/2925_1954-12-18_2014.jpg
875,52,0,0,0.00555555556,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2926_1938-10-22_1990.jpg
876,74,0,0,0,0.00397416791,0,0,0,0,0.000168662506,0,0,0,0,1,0,../datasets/spots/2927_1938-10-22_2012.jpg
877,53,0,0,0.00341561869,0,0,0,0,0.000195608782,0,0,0,0,1,0,0,../datasets/spots/2936_1961-1-13_2014.jpg
878,51,0,0,0.0109159943,0,0,0,0,0.000404610913,0,0,0,0,2,0,0,../datasets/spots/2938_1961-1-13_2012.jpg
879,71,0,0,0,0,0.01,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/293_1942-05-31_2013.jpg
880,51,0,0,0,0.00656096227,0,0,0,0,0.000200790047,0,0,0,0,1,0,../datasets/spots/2940_1964-3-17_2015.jpg
881,35,0,0,0,0.00888888889,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/2946_1958-4-21_1993.jpg
882,64,0,0,0,0,0.0111111111,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/2961_1950-3-13_2014.jpg
883,64,0,0,0.0459770115,0,0,0,0,0.0619109974,0,0,0,0,1,0,0,../datasets/spots/2971_1943-2-5_2007.jpg
884,48,0,0,0.00288473598,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/2973_1966-6-8_2014.jpg
885,46,0,0,0.00305343511,0.00926672039,0,0,0,0.000196,0.000256,0,0,0,1,1,0,../datasets/spots/2974_1966-6-8_2012.jpg
886,71,0,0,0.0107159143,0,0,0,0,0.000305486284,0,0,0,0,2,0,0,../datasets/spots/2987_1943-6-13_2014.jpg
887,60,0,0,0.00847115772,0,0,0,0,0.000643247217,0,0,0,0,1,0,0,../datasets/spots/2992_1943-6-13_2003.jpg
888,29,0,0,0.00366692131,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/2995_1957-7-9_1986.jpg
889,38,0,0.0311111111,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/2997_1973-9-5_2011.jpg
890,73,0,0,0,0,0.00862068966,0,0,0,0,0.000416493128,0,0,0,0,1,../datasets/spots/2_1937-09-06_2010.jpg
891,27,0,0,0,0.00845864662,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/3002_1968-12-22_1995.jpg
892,27,0,0,0.00934343434,0,0,0,0,0.000590077949,0,0,0,0,1,0,0,../datasets/spots/300_1984-02-28_2011.jpg
893,65,0.0714285714,0,0.00638792102,0,0,0.000392119204,0,0.000392119204,0,0,1,0,1,0,0,../datasets/spots/3017_1945-7-26_2010.jpg
894,55,0,0,0.00551862536,0,0,0,0,0.000322707878,0,0,0,0,1,0,0,../datasets/spots/3023_1959-3-22_2014.jpg
895,62,0,0,0,0.010989011,0,0,0,0,0.000403451569,0,0,0,0,1,0,../datasets/spots/3026_1953-5-24_2015.jpg
896,54,0,0,0,0.0104452055,0,0,0,0,0.000784,0,0,0,0,1,0,../datasets/spots/3030_1927-10-14_1981.jpg
897,32,0,0,0,0.00791476408,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/3031_1955-4-29_1987.jpg
898,52,0,0,0.00373482726,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/3041_1963-10-31_2015.jpg
899,49,0,0,0.00697379544,0,0,0,0,0.000422941958,0,0,0,0,1,0,0,../datasets/spots/3044_1961-4-3_2010.jpg
900,46,0,0,0.00627123073,0,0,0,0,0.000423875433,0,0,0,0,1,0,0,../datasets/spots/3046_1961-4-3_2007.jpg
901,47,0,0,0,0.00908500973,0,0,0,0,0.000302457467,0,0,0,0,1,0,../datasets/spots/3049_1952-6-7_1999.jpg
902,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/3050_1952-6-7_2004.jpg
903,46,0,0,0,0,0.00531400966,0,0,0,0,0.000297265161,0,0,0,0,1,../datasets/spots/3053_1947-9-14_1993.jpg
